0,1,1
30,2,1
30,3,1
30,4,1
30,5,1
30,6,1
30,7,1
30,8,1
30,9,1
30,10,1
30,11,1
60,12,1
60,13,1
60,14,1
90,15,1
120,16,1
120,17,1
120,18,1
120,19,1
120,20,1
311,21,1
341,22,1
341,23,1
341,24,1
341,25,1
341,26,1
341,27,1
341,28,1
341,29,1
341,30,1
371,31,1
371,32,1
371,33,1
371,34,1
371,35,1
371,36,1
371,37,1
371,38,1
371,39,1
371,40,1
622,41,1
652,42,1
652,43,1
682,44,1
682,45,1
682,46,1
682,47,1
682,48,1
682,49,1
682,50,1
682,51,1
682,52,1
682,53,1
682,54,1
682,55,1
682,56,1
682,57,1
682,58,1
712,59,1
712,60,1
933,61,1
963,62,1
963,63,1
963,64,1
963,65,1
963,66,1
963,67,1
963,68,1
963,69,1
963,70,1
963,71,1
963,72,1
963,73,1
963,74,1
993,75,1
993,76,1
993,77,1
993,78,1
993,79,1
993,80,1
1244,81,1
1274,82,1
1274,83,1
1274,84,1
1274,85,1
1304,86,1
1304,87,1
1304,88,1
1334,89,1
1334,90,1
1334,91,1
1334,92,1
1334,93,1
1334,94,1
1334,95,1
1334,96,1
1334,97,1
1334,98,1
1334,99,1
1334,100,1
1555,101,1
1585,102,1
1585,103,1
1585,104,1
1585,105,1
1585,106,1
1585,107,1
1585,108,1
1615,109,1
1645,110,1
1645,111,1
1645,112,1
1675,113,1
1675,114,1
1675,115,1
1675,116,1
1705,117,1
1705,118,1
1705,119,1
1705,120,1
1800,121,1
