0,1,1
30,2,1
30,3,1
30,4,1
60,5,1
60,6,1
60,7,1
90,8,1
90,9,1
90,10,1
120,11,1
120,12,1
120,13,1
150,14,1
150,15,1
150,16,1
180,17,1
180,18,1
180,19,1
210,20,1
210,21,1
210,22,1
240,23,1
240,24,1
240,25,1
270,26,1
270,27,1
270,28,1
300,29,1
300,30,1
311,31,1
341,32,1
341,33,1
341,34,1
371,35,1
371,36,1
371,37,1
401,38,1
401,39,1
401,40,1
431,41,1
431,42,1
431,43,1
461,44,1
461,45,1
461,46,1
491,47,1
491,48,1
491,49,1
521,50,1
521,51,1
521,52,1
551,53,1
551,54,1
551,55,1
581,56,1
581,57,1
581,58,1
611,59,1
611,60,1
622,61,1
652,62,1
652,63,1
652,64,1
682,65,1
682,66,1
682,67,1
712,68,1
712,69,1
712,70,1
742,71,1
742,72,1
742,73,1
772,74,1
772,75,1
772,76,1
802,77,1
802,78,1
802,79,1
832,80,1
832,81,1
832,82,1
862,83,1
862,84,1
862,85,1
892,86,1
892,87,1
892,88,1
922,89,1
922,90,1
933,91,1
963,92,1
963,93,1
963,94,1
993,95,1
993,96,1
993,97,1
1023,98,1
1023,99,1
1023,100,1
1053,101,1
1053,102,1
1053,103,1
1083,104,1
1083,105,1
1083,106,1
1113,107,1
1113,108,1
1113,109,1
1143,110,1
1143,111,1
1143,112,1
1173,113,1
1173,114,1
1173,115,1
1203,116,1
1203,117,1
1203,118,1
1233,119,1
1233,120,1
1244,121,1
1274,122,1
1274,123,1
1274,124,1
1304,125,1
1304,126,1
1304,127,1
1334,128,1
1334,129,1
1334,130,1
1364,131,1
1364,132,1
1364,133,1
1394,134,1
1394,135,1
1394,136,1
1424,137,1
1424,138,1
1424,139,1
1454,140,1
1454,141,1
1454,142,1
1484,143,1
1484,144,1
1484,145,1
1514,146,1
1514,147,1
1514,148,1
1544,149,1
1544,150,1
1555,151,1
1585,152,1
1585,153,1
1585,154,1
1615,155,1
1615,156,1
1615,157,1
1645,158,1
1645,159,1
1645,160,1
1675,161,1
1675,162,1
1675,163,1
1705,164,1
1705,165,1
1705,166,1
1735,167,1
1735,168,1
1735,169,1
1765,170,1
1765,171,1
1765,172,1
1795,173,1
1795,174,1
1795,175,1
1825,176,1
1825,177,1
1825,178,1
1855,179,1
1855,180,1
1800,181,1
