0,1,1
1,2,1
1,3,1
1,4,1
2,5,1
2,6,1
2,7,1
3,8,1
3,9,1
3,10,1
4,11,1
4,12,1
4,13,1
5,14,1
5,15,1
5,16,1
6,17,1
6,18,1
6,19,1
7,20,1
7,21,1
7,22,1
8,23,1
8,24,1
8,25,1
9,26,1
9,27,1
9,28,1
10,29,1
10,30,1
10,31,1
11,32,1
11,33,1
11,34,1
12,35,1
12,36,1
12,37,1
13,38,1
13,39,1
13,40,1
311,41,1
312,42,1
312,43,1
312,44,1
313,45,1
313,46,1
313,47,1
314,48,1
314,49,1
314,50,1
315,51,1
315,52,1
315,53,1
316,54,1
316,55,1
316,56,1
317,57,1
317,58,1
317,59,1
318,60,1
318,61,1
318,62,1
319,63,1
319,64,1
319,65,1
320,66,1
320,67,1
320,68,1
321,69,1
321,70,1
321,71,1
322,72,1
322,73,1
322,74,1
323,75,1
323,76,1
323,77,1
324,78,1
324,79,1
324,80,1
622,81,1
623,82,1
623,83,1
623,84,1
624,85,1
624,86,1
624,87,1
625,88,1
625,89,1
625,90,1
626,91,1
626,92,1
626,93,1
627,94,1
627,95,1
627,96,1
628,97,1
628,98,1
628,99,1
629,100,1
629,101,1
629,102,1
630,103,1
630,104,1
630,105,1
631,106,1
631,107,1
631,108,1
632,109,1
632,110,1
632,111,1
633,112,1
633,113,1
633,114,1
634,115,1
634,116,1
634,117,1
635,118,1
635,119,1
635,120,1
933,121,1
934,122,1
934,123,1
934,124,1
935,125,1
935,126,1
935,127,1
936,128,1
936,129,1
936,130,1
937,131,1
937,132,1
937,133,1
938,134,1
938,135,1
938,136,1
939,137,1
939,138,1
939,139,1
940,140,1
940,141,1
940,142,1
941,143,1
941,144,1
941,145,1
942,146,1
942,147,1
942,148,1
943,149,1
943,150,1
943,151,1
944,152,1
944,153,1
944,154,1
945,155,1
945,156,1
945,157,1
946,158,1
946,159,1
946,160,1
1244,161,1
1245,162,1
1245,163,1
1245,164,1
1246,165,1
1246,166,1
1246,167,1
1247,168,1
1247,169,1
1247,170,1
1248,171,1
1248,172,1
1248,173,1
1249,174,1
1249,175,1
1249,176,1
1250,177,1
1250,178,1
1250,179,1
1251,180,1
1251,181,1
1251,182,1
1252,183,1
1252,184,1
1252,185,1
1253,186,1
1253,187,1
1253,188,1
1254,189,1
1254,190,1
1254,191,1
1255,192,1
1255,193,1
1255,194,1
1256,195,1
1256,196,1
1256,197,1
1257,198,1
1257,199,1
1257,200,1
1555,201,1
1556,202,1
1556,203,1
1556,204,1
1557,205,1
1557,206,1
1557,207,1
1558,208,1
1558,209,1
1558,210,1
1559,211,1
1559,212,1
1559,213,1
1560,214,1
1560,215,1
1560,216,1
1561,217,1
1561,218,1
1561,219,1
1562,220,1
1562,221,1
1562,222,1
1563,223,1
1563,224,1
1563,225,1
1564,226,1
1564,227,1
1564,228,1
1565,229,1
1565,230,1
1565,231,1
1566,232,1
1566,233,1
1566,234,1
1567,235,1
1567,236,1
1567,237,1
1568,238,1
1568,239,1
1568,240,1
1800,241,1
