0,1,1
30,2,1
30,3,1
60,4,1
60,5,1
90,6,1
90,7,1
120,8,1
120,9,1
150,10,1
150,11,1
180,12,1
180,13,1
210,14,1
210,15,1
240,16,1
240,17,1
270,18,1
270,19,1
300,20,1
311,21,1
341,22,1
341,23,1
371,24,1
371,25,1
401,26,1
401,27,1
431,28,1
431,29,1
461,30,1
461,31,1
491,32,1
491,33,1
521,34,1
521,35,1
551,36,1
551,37,1
581,38,1
581,39,1
611,40,1
622,41,1
652,42,1
652,43,1
682,44,1
682,45,1
712,46,1
712,47,1
742,48,1
742,49,1
772,50,1
772,51,1
802,52,1
802,53,1
832,54,1
832,55,1
862,56,1
862,57,1
892,58,1
892,59,1
922,60,1
933,61,1
963,62,1
963,63,1
993,64,1
993,65,1
1023,66,1
1023,67,1
1053,68,1
1053,69,1
1083,70,1
1083,71,1
1113,72,1
1113,73,1
1143,74,1
1143,75,1
1173,76,1
1173,77,1
1203,78,1
1203,79,1
1233,80,1
1244,81,1
1274,82,1
1274,83,1
1304,84,1
1304,85,1
1334,86,1
1334,87,1
1364,88,1
1364,89,1
1394,90,1
1394,91,1
1424,92,1
1424,93,1
1454,94,1
1454,95,1
1484,96,1
1484,97,1
1514,98,1
1514,99,1
1544,100,1
1555,101,1
1585,102,1
1585,103,1
1615,104,1
1615,105,1
1645,106,1
1645,107,1
1675,108,1
1675,109,1
1705,110,1
1705,111,1
1735,112,1
1735,113,1
1765,114,1
1765,115,1
1795,116,1
1795,117,1
1825,118,1
1825,119,1
1855,120,1
1800,121,1
