0,1,1
30,2,1
30,3,1
30,4,1
60,5,1
60,6,1
60,7,1
90,8,1
90,9,1
90,10,1
311,11,1
341,12,1
341,13,1
341,14,1
371,15,1
371,16,1
371,17,1
401,18,1
401,19,1
401,20,1
622,21,1
652,22,1
652,23,1
652,24,1
682,25,1
682,26,1
682,27,1
712,28,1
712,29,1
712,30,1
933,31,1
963,32,1
963,33,1
963,34,1
993,35,1
993,36,1
993,37,1
1023,38,1
1023,39,1
1023,40,1
1244,41,1
1274,42,1
1274,43,1
1274,44,1
1304,45,1
1304,46,1
1304,47,1
1334,48,1
1334,49,1
1334,50,1
1555,51,1
1585,52,1
1585,53,1
1585,54,1
1615,55,1
1615,56,1
1615,57,1
1645,58,1
1645,59,1
1645,60,1
1800,61,1
