0,1,1
1,2,1
1,3,1
1,4,1
2,5,1
2,6,1
2,7,1
3,8,1
3,9,1
3,10,1
4,11,1
4,12,1
4,13,1
5,14,1
5,15,1
5,16,1
6,17,1
6,18,1
6,19,1
7,20,1
7,21,1
7,22,1
8,23,1
8,24,1
8,25,1
9,26,1
9,27,1
9,28,1
10,29,1
10,30,1
10,31,1
11,32,1
11,33,1
11,34,1
12,35,1
12,36,1
12,37,1
13,38,1
13,39,1
13,40,1
14,41,1
14,42,1
14,43,1
15,44,1
15,45,1
311,46,1
312,47,1
312,48,1
312,49,1
313,50,1
313,51,1
313,52,1
314,53,1
314,54,1
314,55,1
315,56,1
315,57,1
315,58,1
316,59,1
316,60,1
316,61,1
317,62,1
317,63,1
317,64,1
318,65,1
318,66,1
318,67,1
319,68,1
319,69,1
319,70,1
320,71,1
320,72,1
320,73,1
321,74,1
321,75,1
321,76,1
322,77,1
322,78,1
322,79,1
323,80,1
323,81,1
323,82,1
324,83,1
324,84,1
324,85,1
325,86,1
325,87,1
325,88,1
326,89,1
326,90,1
622,91,1
623,92,1
623,93,1
623,94,1
624,95,1
624,96,1
624,97,1
625,98,1
625,99,1
625,100,1
626,101,1
626,102,1
626,103,1
627,104,1
627,105,1
627,106,1
628,107,1
628,108,1
628,109,1
629,110,1
629,111,1
629,112,1
630,113,1
630,114,1
630,115,1
631,116,1
631,117,1
631,118,1
632,119,1
632,120,1
632,121,1
633,122,1
633,123,1
633,124,1
634,125,1
634,126,1
634,127,1
635,128,1
635,129,1
635,130,1
636,131,1
636,132,1
636,133,1
637,134,1
637,135,1
933,136,1
934,137,1
934,138,1
934,139,1
935,140,1
935,141,1
935,142,1
936,143,1
936,144,1
936,145,1
937,146,1
937,147,1
937,148,1
938,149,1
938,150,1
938,151,1
939,152,1
939,153,1
939,154,1
940,155,1
940,156,1
940,157,1
941,158,1
941,159,1
941,160,1
942,161,1
942,162,1
942,163,1
943,164,1
943,165,1
943,166,1
944,167,1
944,168,1
944,169,1
945,170,1
945,171,1
945,172,1
946,173,1
946,174,1
946,175,1
947,176,1
947,177,1
947,178,1
948,179,1
948,180,1
1244,181,1
1245,182,1
1245,183,1
1245,184,1
1246,185,1
1246,186,1
1246,187,1
1247,188,1
1247,189,1
1247,190,1
1248,191,1
1248,192,1
1248,193,1
1249,194,1
1249,195,1
1249,196,1
1250,197,1
1250,198,1
1250,199,1
1251,200,1
1251,201,1
1251,202,1
1252,203,1
1252,204,1
1252,205,1
1253,206,1
1253,207,1
1253,208,1
1254,209,1
1254,210,1
1254,211,1
1255,212,1
1255,213,1
1255,214,1
1256,215,1
1256,216,1
1256,217,1
1257,218,1
1257,219,1
1257,220,1
1258,221,1
1258,222,1
1258,223,1
1259,224,1
1259,225,1
1555,226,1
1556,227,1
1556,228,1
1556,229,1
1557,230,1
1557,231,1
1557,232,1
1558,233,1
1558,234,1
1558,235,1
1559,236,1
1559,237,1
1559,238,1
1560,239,1
1560,240,1
1560,241,1
1561,242,1
1561,243,1
1561,244,1
1562,245,1
1562,246,1
1562,247,1
1563,248,1
1563,249,1
1563,250,1
1564,251,1
1564,252,1
1564,253,1
1565,254,1
1565,255,1
1565,256,1
1566,257,1
1566,258,1
1566,259,1
1567,260,1
1567,261,1
1567,262,1
1568,263,1
1568,264,1
1568,265,1
1569,266,1
1569,267,1
1569,268,1
1570,269,1
1570,270,1
1800,271,1
