0,1,1
30,2,1
60,3,1
90,4,1
120,5,1
120,6,1
120,7,1
150,8,1
180,9,1
180,10,1
180,11,1
180,12,1
180,13,1
180,14,1
180,15,1
180,16,1
180,17,1
180,18,1
210,19,1
210,20,1
311,21,1
341,22,1
341,23,1
341,24,1
371,25,1
371,26,1
371,27,1
371,28,1
371,29,1
371,30,1
401,31,1
401,32,1
401,33,1
401,34,1
401,35,1
401,36,1
401,37,1
401,38,1
401,39,1
431,40,1
622,41,1
652,42,1
652,43,1
652,44,1
652,45,1
652,46,1
652,47,1
652,48,1
652,49,1
652,50,1
682,51,1
682,52,1
682,53,1
682,54,1
682,55,1
682,56,1
682,57,1
682,58,1
682,59,1
682,60,1
933,61,1
963,62,1
963,63,1
963,64,1
963,65,1
963,66,1
963,67,1
963,68,1
963,69,1
963,70,1
993,71,1
993,72,1
993,73,1
993,74,1
993,75,1
993,76,1
993,77,1
993,78,1
1023,79,1
1023,80,1
1244,81,1
1274,82,1
1304,83,1
1334,84,1
1334,85,1
1334,86,1
1334,87,1
1334,88,1
1334,89,1
1334,90,1
1364,91,1
1364,92,1
1364,93,1
1364,94,1
1364,95,1
1364,96,1
1364,97,1
1364,98,1
1394,99,1
1394,100,1
1555,101,1
1585,102,1
1585,103,1
1585,104,1
1615,105,1
1615,106,1
1615,107,1
1615,108,1
1615,109,1
1615,110,1
1615,111,1
1645,112,1
1645,113,1
1645,114,1
1645,115,1
1645,116,1
1645,117,1
1645,118,1
1645,119,1
1675,120,1
1800,121,1
